title,placeUrl,category,address,LGA,Ikeja,Badagry,Oshodi,Ikorodu,Obalende
John Bus Stop,https://www.google.com/maps/place/John+Bus+Stop/data=!4m7!3m6!1s0x103b8b7349df9c0f:0xb0c5e6bf498d68c7!8m2!3d6.4608841!4d3.3855043!16s%2Fg%2F1q62cyk0s!19sChIJD5zfSXOLOxARx2iNSb_mxbA,Bus stop,"Ebute, Kosoko, John St, Lagos Island, Lagos, Nigeria",Lagos Island,19142,63093,25762,34701,5076
Powa Bus Stop,https://www.google.com/maps/place/Powa+Bus+Stop/data=!4m7!3m6!1s0x103b8b3a07f02a71:0x5d2f9681f26a46b!8m2!3d6.4543664!4d3.4094236!16s%2Fg%2F11bbrnjwxq!19sChIJcSrwBzqLOxARa6QmH2j50gU,Bus stop,"Corporation Dr, Lagos Island 106104, Lagos, Nigeria",Lagos Island,24386,67235,27426,36366,1603
Sandfill Bus Stop,https://www.google.com/maps/place/Sandfill+Bus+Stop/data=!4m7!3m6!1s0x103bf51efe9b6127:0xc5bb45784806368f!8m2!3d6.4362473!4d3.44192!16s%2Fg%2F1hhwjk5cf!19sChIJJ2Gb_h71OxARjzYGSHhFu8U,Bus station,"Ozumba Mbadiwe Ave, Victoria Island 106104, Lagos, Nigeria",Lagos Island,27946,68601,30986,39925,4436
Obalende Bus Terminus,https://www.google.com/maps/place/Obalende+Bus+Terminus/data=!4m7!3m6!1s0x103b8b3aad1b7d73:0x1871f4a78c5affc1!8m2!3d6.4501772!4d3.4086455!16s%2Fg%2F12lk357dc!19sChIJc30brTqLOxARwf9ajKf0cRg,Bus stop,"Dolphine Estate 106104, Lagos, Nigeria",Lagos Island,25826,68675,28866,37805,2224
B R T Bus Park,https://www.google.com/maps/place/B+R+T+Bus+Park/data=!4m7!3m6!1s0x103b8b2ffcb07ca3:0xde0f6e5674668156!8m2!3d6.4493747!4d3.4100562!16s%2Fg%2F1q5gnb5h_!19sChIJo3yw_C-LOxARVoFmdFZuD94,Bus stop,"Ajeniya St, Lagos Island 106104, Lagos, Nigeria",Lagos Island,23518,66367,26558,35498,296
Broad Street BRT,https://www.google.com/maps/place/Broad+Street+BRT/data=!4m7!3m6!1s0x103b8b10466771d1:0x3262367ecd275580!8m2!3d6.451632!4d3.390706!16s%2Fg%2F1hhjcjnkm!19sChIJ0XFnRhCLOxARgFUnzX42YjI,Bus stop,"Nnamdi Azikwe St, Lagos Island 102273, Lagos, Nigeria",Lagos Island,19293,63124,25451,34391,4638
Beecroft Bus Stop,https://www.google.com/maps/place/Beecroft+Bus+Stop/data=!4m7!3m6!1s0x103b8b3d67d204f1:0xcabe15b69ede71cf!8m2!3d6.4512005!4d3.3999681!16s%2Fg%2F1ptzdfyb_!19sChIJ8QTSZz2LOxARz3HenrYVvso,Bus stop,"Massey Bamgboshe Street, Lagos Island 102273, Lagos, Nigeria",Lagos Island,26251,66156,29291,38231,3453
Ebute Ero Motor Park,https://www.google.com/maps/place/Ebute+Ero+Motor+Park/data=!4m7!3m6!1s0x103b8b737019e2a3:0x6d2240234ca749bb!8m2!3d6.462573!4d3.384961!16s%2Fg%2F1tdxy0t3!19sChIJo-IZcHOLOxARu0mnTCNAIm0,Bus stop,"Kosoko St, Lagos Island 102273, Lagos, Nigeria",Lagos Island,19205,63157,25825,34764,5140
TBS Bus Terminal - BRT,https://www.google.com/maps/place/TBS+Bus+Terminal+-+BRT/data=!4m7!3m6!1s0x103b8b2231e9ee71:0x5162b835177739ed!8m2!3d6.4456346!4d3.4008869!16s%2Fg%2F11c70bnm_r!19sChIJce7pMSKLOxAR7Tl3FzW4YlE,Bus and coach company,"CCW2+792, Onikan Environ 102273, Lagos, Nigeria",Lagos Island,25657,65562,28697,37636,2859
BRT Bus Station,https://www.google.com/maps/place/BRT+Bus+Station/data=!4m7!3m6!1s0x103b8b226a9dfc75:0xc8533dbd0c2891a!8m2!3d6.4459766!4d3.4007835!16s%2Fg%2F1vgl5287!19sChIJdfydaiKLOxARGonC0NszhQw,Bus station,"Tafawa Balewa Square Tafawa Balewa Rd, Lagos Island 102273, Lagos, Nigeria",Lagos Island,25621,65526,28660,37600,2823
Beecroft Bus Stop,https://www.google.com/maps/place/Beecroft+Bus+Stop/data=!4m7!3m6!1s0x103b8b3d67d6461d:0x3ac2246170a1f073!8m2!3d6.4511908!4d3.3999996!16s%2Fg%2F1q5gkx2rr!19sChIJHUbWZz2LOxARc_ChcGEkwjo,Bus stop,"Massey Bamgboshe St, Lagos Island 102273, Lagos, Nigeria",Lagos Island,26251,66156,29291,38231,3453
Leventis,https://www.google.com/maps/place/Leventis/data=!4m7!3m6!1s0x103b8b0a287b6903:0x99c4720486b05f11!8m2!3d6.45531!4d3.38113!16s%2Fg%2F1pt_r9pv2!19sChIJA2l7KAqLOxAREV-whgRyxJk,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Apongbon Bus Stop,https://www.google.com/maps/place/Apongbon+Bus+Stop/data=!4m7!3m6!1s0x103b8b0bc86c8af1:0x124fc2669713da5b!8m2!3d6.456397!4d3.382302!16s%2Fg%2F11rp6b2tpz!19sChIJ8YpsyAuLOxARW9oTl2bCTxI,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Sandfill,https://www.google.com/maps/place/Sandfill/data=!4m7!3m6!1s0x103bf51efab0924d:0x56d3c24d03314997!8m2!3d6.435513!4d3.442841!16s%2Fg%2F11b6b919zk!19sChIJTZKw-h71OxARl0kxA03C01Y,Bus stop,"Maroko 106104, Lagos, Nigeria",Lagos Island,33739,74395,36779,45719,10230
Ijora,https://www.google.com/maps/place/Ijora/data=!4m7!3m6!1s0x103b8b77d9d2ef7f:0x341f739eaca14a66!8m2!3d6.46918!4d3.37937!16s%2Fg%2F12lks34tt!19sChIJf-_S2XeLOxARZkqhrJ5zHzQ,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Lagos Island,18477,62284,15513,33404,7061
BRT PARK Obalende,https://www.google.com/maps/place/BRT+PARK+Obalende/data=!4m7!3m6!1s0x103b8b2554eda241:0xcdacb4cd47442b9d!8m2!3d6.4495427!4d3.4092379!16s%2Fg%2F1ptx4jxjw!19sChIJQaLtVCWLOxARnStER820rM0,Bus stop,"Ikoyi 106104, Lagos, Nigeria",Lagos Island,26772,69621,29812,38752,4080
Tafawa Balewa Square,https://www.google.com/maps/place/Tafawa+Balewa+Square/data=!4m7!3m6!1s0x103b8b226aa7a3ef:0x5a0866a996e93610!8m2!3d6.44578!4d3.40063!16s%2Fg%2F11b6bct6rp!19sChIJ76OnaiKLOxAREDbplqlmCFo,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
BRT Bus Station,https://www.google.com/maps/place/BRT+Bus+Station/data=!4m7!3m6!1s0x103b8b2bdbbf50dd:0x52fb1cc33f267e44!8m2!3d6.4425179!4d3.4145453!16s%2Fg%2F1w93518b!19sChIJ3VC_2yuLOxARRH4mP8Mc-1I,Bus station,"Norman Willams St, Ikoyi 106104, Lagos, Nigeria",Lagos Island,24924,67571,27964,36904,1588
Glover Street,https://www.google.com/maps/place/Glover+Street/data=!4m7!3m6!1s0x103b8b17a110d7b9:0x12c78a0ef8dc254!8m2!3d6.451299!4d3.39706!16s%2Fg%2F11ppcw0r2_!19sChIJudcQoReLOxARVMKN76B4LAE,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
CMS BRT Bus Stop,https://www.google.com/maps/place/CMS+BRT+Bus+Stop/data=!4m7!3m6!1s0x103b8b2d1afc05b3:0xd1708e18c0661a8!8m2!3d6.4484196!4d3.3913204!16s%2Fg%2F11kyx8kzf9!19sChIJswX8Gi2LOxARqGEGjOEIFw0,Parking lot,"C9XR+9G8, CMS, Lagos Island, Lagos, Nigeria",Lagos Island,19915,63866,29956,38895,4118
Inner Marina,https://www.google.com/maps/place/Inner+Marina/data=!4m7!3m6!1s0x103b8b101ecf6b55:0xea70dbdaf5d70ab7!8m2!3d6.4509!4d3.38957!16s%2Fg%2F12lkkmgn1!19sChIJVWvPHhCLOxARtwrX9drbcOo,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Hawley Street,https://www.google.com/maps/place/Hawley+Street/data=!4m7!3m6!1s0x103b8b3ccd2bdf59:0x5927faa8363dbcce!8m2!3d6.4497262!4d3.4026712!16s%2Fg%2F11ppcv5vz5!19sChIJWd8rzTyLOxARzrw9Nqj6J1k,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Oniru Estate Bus Stop,https://www.google.com/maps/place/Oniru+Estate+Bus+Stop/data=!4m7!3m6!1s0x103bf502eae3cc53:0x16d9112de62ffd0a!8m2!3d6.437283!4d3.451255!16s%2Fg%2F1hhxh6l2s!19sChIJU8zj6gL1OxARCv0v5i0R2RY,Bus stop,"Ozumba Mbadiwe Ave, Victoria Island 106104, Lagos, Nigeria",Lagos Island,27946,68601,30986,39925,4436
CMS Terminal,https://www.google.com/maps/place/CMS+Terminal/data=!4m7!3m6!1s0x103b8b1a35bd8375:0xc7ae12abed9afd62!8m2!3d6.447328!4d3.393152!16s%2Fg%2F11b6bbn1dm!19sChIJdYO9NRqLOxARYv2a7asSrsc,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Idumota,https://www.google.com/maps/place/Idumota/data=!4m7!3m6!1s0x103b8b73007df597:0xe388a1aa6f5cdfb1!8m2!3d6.463087!4d3.386611!16s%2Fg%2F11b6b3p1jj!19sChIJl_V9AHOLOxARsd9cb6qhiOM,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Olowu,https://www.google.com/maps/place/Olowu/data=!4m7!3m6!1s0x103b8b38db61c2cb:0xb46b53e1dc18db35!8m2!3d6.458234!4d3.405362!16s%2Fg%2F11b6b9d47c!19sChIJy8Jh2ziLOxARNdsY3OFTa7Q,Bus stop,"Ikoyi 106104, Lagos, Nigeria",Lagos Island,26772,69621,29812,38752,4080
Upper Campus,https://www.google.com/maps/place/Upper+Campus/data=!4m7!3m6!1s0x103b8b1128ea84fb:0x99913faf41b16c92!8m2!3d6.4526717!4d3.3937883!16s%2Fg%2F1ptv_zw3x!19sChIJ-4TqKBGLOxARkmyxQa8_kZk,Bus stop,"Igbosere Road, Lagos Island 102273, Lagos, Nigeria",Lagos Island,24012,66258,27052,35991,1360
Cms,https://www.google.com/maps/place/Cms/data=!4m7!3m6!1s0x103b8b1a91868e09:0xb7cde8028bcf5424!8m2!3d6.448802!4d3.39105!16s%2Fg%2F11fp8l5z34!19sChIJCY6GkRqLOxARJFTPiwLozbc,Bus station,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Radio,https://www.google.com/maps/place/Radio/data=!4m7!3m6!1s0x103b8b31884da705:0x26e5ee191025a23a!8m2!3d6.451467!4d3.414396!16s%2Fg%2F11r6y6zzgm!19sChIJBadNiDGLOxAROqIlEBnu5SY,Bus stop,"Ikoyi 106104, Lagos, Nigeria",Lagos Island,26772,69621,29812,38752,4080
Binuyo,https://www.google.com/maps/place/Binuyo/data=!4m7!3m6!1s0x103b8b131e6ec303:0xfb177ff56c6ca5bb!8m2!3d6.458812!4d3.391916!16s%2Fg%2F11n38sdydr!19sChIJA8NuHhOLOxARu6VsbPV_F_s,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Agarawu,https://www.google.com/maps/place/Agarawu/data=!4m7!3m6!1s0x103b8b0d6c5026e9:0xb3e308343d676be!8m2!3d6.458647!4d3.388225!16s%2Fg%2F11ppczqc88!19sChIJ6SZQbA2LOxARvnbWQ4MwPgs,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Oshodi,https://www.google.com/maps/place/Oshodi/data=!4m7!3m6!1s0x103b8b17be1cb809:0x9dfa0543a183f461!8m2!3d6.451083!4d3.3978411!16s%2Fg%2F11n38vz6zs!19sChIJCbgcvheLOxARYfSDoUMF-p0,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Isale Agbede,https://www.google.com/maps/place/Isale+Agbede/data=!4m7!3m6!1s0x103b8b12976ce7b3:0x6764cc4e11720af2!8m2!3d6.458879!4d3.389993!16s%2Fg%2F11ppcwyp76!19sChIJs-dslxKLOxAR8gpyEU7MZGc,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Park view Bus stop,https://www.google.com/maps/place/Park+view+Bus+stop/data=!4m7!3m6!1s0x103bf4e98984cc97:0x23456cee89e07167!8m2!3d6.454628!4d3.441355!16s%2Fg%2F11kj2crcql!19sChIJl8yEien0OxARZ3Hgie5sRSM,Bus stop,"Ikoyi 106104, Lagos, Nigeria",Lagos Island,26772,69621,29812,38752,4080
Ijora Olopa Bus Stop,https://www.google.com/maps/place/Ijora+Olopa+Bus+Stop/data=!4m7!3m6!1s0x103b8b9d22f7a067:0x590aa829133ddb24!8m2!3d6.4699449!4d3.3771673!16s%2Fg%2F11pw500kqs!19sChIJZ6D3Ip2LOxARJNs9EymoClk,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Lagos Island,18477,62284,15513,33404,7061
Oyebanji,https://www.google.com/maps/place/Oyebanji/data=!4m7!3m6!1s0x103b8b1343070dc3:0xa8e70b567b770822!8m2!3d6.459271!4d3.39355!16s%2Fg%2F11r6y8k6th!19sChIJww0HQxOLOxARIgh3e1YL56g,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Idumagbo,https://www.google.com/maps/place/Idumagbo/data=!4m7!3m6!1s0x103b8b0d10dff72f:0xf27a858ab5aca00d!8m2!3d6.458703!4d3.387555!16s%2Fg%2F11h84r33sb!19sChIJL_ffEA2LOxARDaCstYqFevI,Bus station,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Wharf Bus Stop,https://www.google.com/maps/place/Wharf+Bus+Stop/data=!4m7!3m6!1s0x103b8baaf1790733:0x79b5f0ef338f465b!8m2!3d6.4412697!4d3.377915!16s%2Fg%2F1hhwljvr_!19sChIJMwd58aqLOxARW0aPM-_wtXk,Bus stop,"Apapa Rd, Apapa 102272, Lagos, Nigeria",Lagos Island,19122,61628,16158,34050,9578
CMS,https://www.google.com/maps/place/CMS/data=!4m7!3m6!1s0x103b8b1a8d4261b3:0x30a1f6e0e0dcfe10!8m2!3d6.44853!4d3.39123!16s%2Fg%2F12lk28r82!19sChIJs2FCjRqLOxAREP7c4OD2oTA,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Broad Street,https://www.google.com/maps/place/Broad+Street/data=!4m7!3m6!1s0x103b8b1047b0c135:0x7591ab6933e6f986!8m2!3d6.451672!4d3.390674!16s%2Fg%2F11dxkdbx8g!19sChIJNcGwRxCLOxARhvnmM2mrkXU,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Iddo,https://www.google.com/maps/place/Iddo/data=!4m7!3m6!1s0x103b8b79df00c5fb:0xbfde3f8429ed2ce7!8m2!3d6.471267!4d3.382823!16s%2Fg%2F11b6bbmgwg!19sChIJ-8UA33mLOxAR5yztKYQ_3r8,Bus stop,"Lagos Mainland 101245, Ikeja, Lagos, Nigeria",Lagos Island,13217,65525,10677,28145,10918
Sangrouse,https://www.google.com/maps/place/Sangrouse/data=!4m7!3m6!1s0x103b8b3d6b2c8377:0x3b5015735f465761!8m2!3d6.451237!4d3.400628!16s%2Fg%2F11r6y59k0b!19sChIJd4Msaz2LOxARYVdGX3MVUDs,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Ecobank,https://www.google.com/maps/place/Ecobank/data=!4m7!3m6!1s0x103b8b11ff45dfef:0x2847a198e2080ef7!8m2!3d6.45505!4d3.38956!16s%2Fg%2F1pty937p_!19sChIJ799F_xGLOxAR9w4I4pihRyg,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
The Palms,https://www.google.com/maps/place/The+Palms/data=!4m7!3m6!1s0x103bf5032ca96867:0x18b964625ff94b21!8m2!3d6.435746!4d3.449857!16s%2Fg%2F11n38yvqd4!19sChIJZ2ipLAP1OxARIUv5X2JkuRg,Bus stop,"Maroko 106104, Lagos, Nigeria",Lagos Island,33739,74395,36779,45719,10230
Bonny Camp Bus Stop,https://www.google.com/maps/place/Bonny+Camp+Bus+Stop/data=!4m7!3m6!1s0x103b8ad8417139e5:0xd9261eb8ecb7007a!8m2!3d6.437516!4d3.407946!16s%2Fg%2F1hhlhk4_k!19sChIJ5TlxQdiKOxARegC37LgeJtk,Bus station,"Victoria Island 106104, Lagos, Nigeria",Lagos Island,28480,69136,31520,40460,4971
City Mall,https://www.google.com/maps/place/City+Mall/data=!4m7!3m6!1s0x103b8b217da48a7d:0x2220bbab60a07212!8m2!3d6.4442857!4d3.4022594!16s%2Fg%2F1hhwg5z4k!19sChIJfYqkfSGLOxAREnKgYKu7ICI,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Eleganza Bus Stop,https://www.google.com/maps/place/Eleganza+Bus+Stop/data=!4m7!3m6!1s0x103b8babf47e09c9:0xeeb951595464a102!8m2!3d6.443424!4d3.374445!16s%2Fg%2F1hhx64x67!19sChIJyQl-9KuLOxARAqFkVFlRue4,Bus stop,"Apapa Rd, Apapa 102272, Lagos, Nigeria",Lagos Island,19122,61628,16158,34050,9578
Dolphin Gate,https://www.google.com/maps/place/Dolphin+Gate/data=!4m7!3m6!1s0x103b8b37993aa5a9:0x263d51bc46a2e9aa!8m2!3d6.458009!4d3.410524!16s%2Fg%2F11n38lwxk7!19sChIJqaU6mTeLOxARqumiRrxRPSY,Bus stop,"Dolphine Estate 106104, Lagos, Nigeria",Lagos Island,25826,68675,28866,37805,2224
Louis Solomon Bus Stop,https://www.google.com/maps/place/Louis+Solomon+Bus+Stop/data=!4m7!3m6!1s0x103b8ac54545bcd3:0xa8d53c485dad9984!8m2!3d6.4276713!4d3.4087873!16s%2Fg%2F11gzvc2wn!19sChIJ07xFRcWKOxARhJmtXUg81ag,Bus stop,"Ahmadu Bello Way, Victoria Island 106104, Lagos, Nigeria",Lagos Island,26430,67086,29470,38410,2921
Idejo Bus Stop,https://www.google.com/maps/place/Idejo+Bus+Stop/data=!4m7!3m6!1s0x103b8ad0467d4bab:0xf683d981dec72b9d!8m2!3d6.4300678!4d3.4114074!16s%2Fg%2F11h07ykr2!19sChIJq0t9RtCKOxARnSvH3oHZg_Y,Bus stop,"Adeola Odeku St, Victoria Island 106104, Lagos, Nigeria",Lagos Island,27489,68144,30529,39468,3979
Outer Marina/CMS,https://www.google.com/maps/place/Outer+Marina%2FCMS/data=!4m7!3m6!1s0x103b8b1a8b554ae9:0x97b5901d4a755387!8m2!3d6.44845!4d3.3915!16s%2Fg%2F1pv5zg1v_!19sChIJ6UpVixqLOxARh1N1Sh2QtZc,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
Kakawa Street,https://www.google.com/maps/place/Kakawa+Street/data=!4m7!3m6!1s0x103b8b11cce268cd:0x3399990d5dd3e187!8m2!3d6.45256!4d3.390081!16s%2Fg%2F11ppc_6tv0!19sChIJzWjizBGLOxARh-HTXQ2ZmTM,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Island,22344,64835,25384,34324,3924
