title,placeUrl,category,address,LGA
Kings Guard Bus Stop,https://www.google.com/maps/place/Kings+Guard+Bus+Stop/data=!4m7!3m6!1s0x103bf6f79ee6c0d7:0x48d531d56fe092c0!8m2!3d6.4406354!4d3.5295939!16s%2Fg%2F1hhvmzkxh!19sChIJ18Dmnvf2OxARwJLgb9Ux1Ug,Bus stop,"Lekki-Epe Expressway, Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
Idejo Bus Stop,https://www.google.com/maps/place/Idejo+Bus+Stop/data=!4m7!3m6!1s0x103b8ad0467d4bab:0xf683d981dec72b9d!8m2!3d6.4300678!4d3.4114074!16s%2Fg%2F11h07ykr2!19sChIJq0t9RtCKOxARnSvH3oHZg_Y,Bus stop,"Adeola Odeku St, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Law School Bus Stop,https://www.google.com/maps/place/Law+School+Bus+Stop/data=!4m7!3m6!1s0x103bf529fd7e5861:0x5326c8379dbabad1!8m2!3d6.4389083!4d3.4250844!16s%2Fg%2F1hhh71nty!19sChIJYVh-_Sn1OxAR0bq6nTfIJlM,Bus stop,"Ozumba Mbadiwe Ave, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Abraham Adesanya Bus Stop,https://www.google.com/maps/place/Abraham+Adesanya+Bus+Stop/data=!4m7!3m6!1s0x103bf96c55fdf2f5:0xce05bcf898ea6121!8m2!3d6.4694152!4d3.5846184!16s%2Fg%2F11rgqp82p3!19sChIJ9fL9VWz5OxARIWHqmPi8Bc4,Bus and coach company,"Aja 106104, Lekki, Lagos, Nigeria",Eti-Osa
Oniru Estate Bus Stop,https://www.google.com/maps/place/Oniru+Estate+Bus+Stop/data=!4m7!3m6!1s0x103bf502eae3cc53:0x16d9112de62ffd0a!8m2!3d6.437283!4d3.451255!16s%2Fg%2F1hhxh6l2s!19sChIJU8zj6gL1OxARCv0v5i0R2RY,Bus stop,"Ozumba Mbadiwe Ave, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Saka Tinubu Bus Stop,https://www.google.com/maps/place/Saka+Tinubu+Bus+Stop/data=!4m7!3m6!1s0x103bf52d38d50687:0x6caed4fd5f0dc9a7!8m2!3d6.4295683!4d3.4212333!16s%2Fg%2F1ptx5f8rf!19sChIJhwbVOC31OxARp8kNX_3Urmw,Bus stop,"Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Louis Solomon Bus Stop,https://www.google.com/maps/place/Louis+Solomon+Bus+Stop/data=!4m7!3m6!1s0x103b8ac54545bcd3:0xa8d53c485dad9984!8m2!3d6.4276713!4d3.4087873!16s%2Fg%2F11gzvc2wn!19sChIJ07xFRcWKOxARhJmtXUg81ag,Bus stop,"Ahmadu Bello Way, Victoria Island 106104, Lagos, Nigeria",Eti-Osa
Lekki Phase 1,https://www.google.com/maps/place/Lekki+Phase+1/data=!4m7!3m6!1s0x103bf501715011ed:0xe62814ddbe62858d!8m2!3d6.435805!4d3.455514!16s%2Fg%2F1hc7zw0gq!19sChIJ7RFQcQH1OxARjYVivt0UKOY,Bus stop,"Lekki Phase 1 106104, Lagos, Nigeria",Eti-Osa
3rd Roundabout Lekki Bus Stop,https://www.google.com/maps/place/3rd+Roundabout+Lekki+Bus+Stop/data=!4m7!3m6!1s0x103bf5c9868179eb:0x996e106c4880142f!8m2!3d6.4328954!4d3.4822047!16s%2Fg%2F1hc5dn307!19sChIJ63mBhsn1OxARLxSASGwQbpk,Bus stop,"Lekki Phase I 106104, Lekki, Lagos, Nigeria",Eti-Osa
6th Roundabout Lekki Bus Stop,https://www.google.com/maps/place/6th+Roundabout+Lekki+Bus+Stop/data=!4m7!3m6!1s0x103bf6f55dc72e5f:0x21712add3638170a!8m2!3d6.4386801!4d3.521749!16s%2Fg%2F1hhhs4vlf!19sChIJXy7HXfX2OxARChc4Nt0qcSE,Bus stop,"Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
Ajah,https://www.google.com/maps/place/Ajah/data=!4m7!3m6!1s0x103bf9e333655eeb:0x7c67937b167e7b87!8m2!3d6.4695024!4d3.5846152!16s%2Fg%2F1pp2vkrf2!19sChIJ615lM-P5OxARh3t-FnuTZ3w,Bus station,"Lekki - Epe Expy, Eti-Osa 106104, Lekki, Lagos, Nigeria",Eti-Osa
