title,placeUrl,category,address,LGA
Idi Aba Bus Stop,https://www.google.com/maps/place/Idi+Aba+Bus+Stop/data=!4m7!3m6!1s0x103b8d0f748eb0dd:0xf168c94d751aaf2a!8m2!3d6.5361713!4d3.3865088!16s%2Fg%2F113h6hqsd!19sChIJ3bCOdA-NOxARKq8adU3JaPE,Bus stop,"Tapka street, Somolu 102216, Lagos, Nigeria",Lagos Mainland
Mushin Bus Stop,https://www.google.com/maps/place/Mushin+Bus+Stop/data=!4m7!3m6!1s0x103b8dcc029e051b:0x710062aa6d4df8a1!8m2!3d6.529885!4d3.353477!16s%2Fg%2F1hhx3dtv5!19sChIJGwWeAsyNOxARofhNbapiAHE,Bus stop,"A5, Mushin 102215, Lagos, Nigeria",Lagos Mainland
Ilaje,https://www.google.com/maps/place/Ilaje/data=!4m7!3m6!1s0x103b8d1a907def99:0x341aba93112bde15!8m2!3d6.5343128!4d3.3911876!16s%2Fg%2F11g_qwrcm!19sChIJme99kBqNOxARFd4rEZO6GjQ,Bus stop,"Ilaje Rd, Somolu 102216, Lagos, Nigeria",Lagos Mainland
C.M.S Grammar School Bus Stop,https://www.google.com/maps/place/C.M.S+Grammar+School+Bus+Stop/data=!4m7!3m6!1s0x103b8d1ab867c5c9:0xb4a123f6038809b8!8m2!3d6.5337038!4d3.3900413!16s%2Fg%2F11h0bcst0!19sChIJycVnuBqNOxARuAmIA_YjobQ,Bus stop,"Victoria St, Akoka 102216, Lagos, Nigeria",Lagos Mainland
Awofodu Bus Stop,https://www.google.com/maps/place/Awofodu+Bus+Stop/data=!4m7!3m6!1s0x103b8da09a85079d:0x8213684ce2d3d3f6!8m2!3d6.5422257!4d3.378607!16s%2Fg%2F11g__1_sc!19sChIJnQeFmqCNOxAR9tPT4kxoE4I,Bus stop,"Igi Olugbin Road, Somolu 102216, Lagos, Nigeria",Lagos Mainland
Olorunsogo Bus Stop,https://www.google.com/maps/place/Olorunsogo+Bus+Stop/data=!4m7!3m6!1s0x103b8dcf60f9267b:0x930c7dd522f6b695!8m2!3d6.5350308!4d3.3526111!16s%2Fg%2F1tg83h21!19sChIJeyb5YM-NOxARlbb2ItV9DJM,Bus stop,"Mushin 102215, Lagos, Nigeria",Lagos Mainland
Palmgrove Bus stop,https://www.google.com/maps/place/Palmgrove+Bus+stop/data=!4m7!3m6!1s0x103b8dbc92f8babf:0x9be1674f92606704!8m2!3d6.5409839!4d3.3674149!16s%2Fg%2F1tjyqrbc!19sChIJv7r4kryNOxARBGdgkk9n4Zs,Bus stop,"Somolu 102216, Lagos, Nigeria",Lagos Mainland
Costain,https://www.google.com/maps/place/Costain/data=!4m7!3m6!1s0x103b8b886aff9e37:0x50eee532d02ef720!8m2!3d6.480368!4d3.368012!16s%2Fg%2F11b6b6lkg8!19sChIJN57_aoiLOxARIPcu0DLl7lA,Bus stop,"Ijora Olopa 101245, Ikeja, Lagos, Nigeria",Lagos Mainland
Igi Olugbin Road,https://www.google.com/maps/place/Igi+Olugbin+Road/data=!4m7!3m6!1s0x103b8d0eb64ca7bd:0x62c9ce2e125cb6b6!8m2!3d6.5391452!4d3.3847064!16s%2Fg%2F11ckqmcjly!19sChIJvadMtg6NOxARtrZcEi7OyWI,Bus stop,"Igi Olugbin St, Somolu 102216, Lagos, Nigeria",Lagos Mainland
Obanikoro Bus Stop,https://www.google.com/maps/place/Obanikoro+Bus+Stop/data=!4m7!3m6!1s0x103b8d97cba19aa3:0x2d9b96650b8d2357!8m2!3d6.546877!4d3.3667831!16s%2Fg%2F1hhw6dbr_!19sChIJo5qhy5eNOxARVyONC2WWmy0,Bus stop,"Association Ave, Mushin 102215, Ikeja, Lagos, Nigeria",Lagos Mainland
Iyana Ajegunle Bus Stop,https://www.google.com/maps/place/Iyana+Ajegunle+Bus+Stop/data=!4m7!3m6!1s0x103b8be5fb50bbef:0xfe81184d0f3f46b7!8m2!3d6.4663839!4d3.3484163!16s%2Fg%2F11bbrg_t_d!19sChIJ77tQ--WLOxARt0Y_D00Ygf4,Bus stop,"Olumokun St, Malu 102103, Ikeja, Lagos, Nigeria",Lagos Mainland
Bakare Bus Stop,https://www.google.com/maps/place/Bakare+Bus+Stop/data=!4m7!3m6!1s0x103b8dbd3b51413d:0xedf585cf308eec8e!8m2!3d6.5437872!4d3.3682027!16s%2Fg%2F11h0hlck6!19sChIJPUFRO72NOxARjuyOMM-F9e0,Bus stop,"Shipeolu St, Somolu 102216, Lagos, Nigeria",Lagos Mainland
Wharf Bus Stop,https://www.google.com/maps/place/Wharf+Bus+Stop/data=!4m7!3m6!1s0x103b8baaf1790733:0x79b5f0ef338f465b!8m2!3d6.4412697!4d3.377915!16s%2Fg%2F1hhwljvr_!19sChIJMwd58aqLOxARW0aPM-_wtXk,Bus stop,"Apapa Rd, Apapa 102272, Lagos, Nigeria",Lagos Mainland
CMS Terminal,https://www.google.com/maps/place/CMS+Terminal/data=!4m7!3m6!1s0x103b8b1a35bd8375:0xc7ae12abed9afd62!8m2!3d6.447328!4d3.393152!16s%2Fg%2F11b6bbn1dm!19sChIJdYO9NRqLOxARYv2a7asSrsc,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Mainland
Pedro Bus Stop,https://www.google.com/maps/place/Pedro+Bus+Stop/data=!4m7!3m6!1s0x103b8da265081aa1:0x8aa1694463b3797d!8m2!3d6.5449037!4d3.372159!16s%2Fg%2F11gzfqn_l!19sChIJoRoIZaKNOxARfXmzY0RpoYo,Bus stop,"Pedro Road, Somolu 102216, Lagos, Nigeria",Lagos Mainland
Palmgrove Bus Stop,https://www.google.com/maps/place/Palmgrove+Bus+Stop/data=!4m7!3m6!1s0x103b8dbc8459dd9b:0x23555bb2b4eeb144!8m2!3d6.5410318!4d3.3671323!16s%2Fg%2F11g_hsnfp!19sChIJm91ZhLyNOxARRLHutLJbVSM,Bus stop,"88 Shipeolu St, Onipanu 102215, Ikeja, Lagos, Nigeria",Lagos Mainland
Kilo Bus Stop,https://www.google.com/maps/place/Kilo+Bus+Stop/data=!4m7!3m6!1s0x103b8c1f2e6fb437:0x3de863af93dd0a09!8m2!3d6.5012029!4d3.3435693!16s%2Fg%2F1tq25t8y!19sChIJN7RvLh-MOxARCQrdk69j6D0,Bus stop,"Olaitan Street, Surulere 101241, Lagos, Nigeria",Lagos Mainland
Alex Bus Stop,https://www.google.com/maps/place/Alex+Bus+Stop/data=!4m7!3m6!1s0x103b8a527eddf5fb:0x5bc373f5f6342dcd!8m2!3d6.4363786!4d3.3693051!16s%2Fg%2F1hhw09cxz!19sChIJ-_XdflKKOxARzS009vVzw1s,Bus stop,"Apapa Oworonshoki Expy, Apapa 102272, Lagos, Nigeria",Lagos Mainland
First Pedro Bus Stop,https://www.google.com/maps/place/First+Pedro+Bus+Stop/data=!4m7!3m6!1s0x103b8d7583a9a39d:0x4933c1b642e2e6d1!8m2!3d6.5486527!4d3.3797257!16s%2Fg%2F1tfgrdrz!19sChIJnaOpg3WNOxAR0ebiQrbBM0k,Bus stop,"Apapa Oworonshoki Expy, Somolu 105102, Lagos, Nigeria",Lagos Mainland
Iyana Oworo Bus Stop,https://www.google.com/maps/place/Iyana+Oworo+Bus+Stop/data=!4m7!3m6!1s0x103b8d68929b5751:0xee1f5978c592e35f!8m2!3d6.5550189!4d3.3962023!16s%2Fg%2F1hhxpp5jz!19sChIJUVebkmiNOxARX-OSxXhZH-4,Bus stop,"Williams St, Gbagada 105102, Lagos, Nigeria",Lagos Mainland
Greenland Bus Stop,https://www.google.com/maps/place/Greenland+Bus+Stop/data=!4m7!3m6!1s0x103b8bd75608bc4f:0x743effc92477ddba!8m2!3d6.4500491!4d3.3435988!16s%2Fg%2F11h05d1pq!19sChIJT7wIVteLOxARut13JMn_PnQ,Bus stop,"Gbadesere Street, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Lagos Mainland
CMS (E-learning Centre),https://www.google.com/maps/place/CMS+%28E-learning+Centre%29/data=!4m7!3m6!1s0x103b8b105cb40209:0x34f83bdd0e146ee4!8m2!3d6.45138!4d3.3912!16s%2Fg%2F1vnn3fsq!19sChIJCQK0XBCLOxAR5G4UDt07-DQ,Bus stop,"Lagos Island 102273, Lagos, Nigeria",Lagos Mainland
Underbridge Busstop Kilo,https://www.google.com/maps/place/Underbridge+Busstop+Kilo/data=!4m7!3m6!1s0x103b8c18060b29d3:0xf038c34d71cbe5ac!8m2!3d6.5029671!4d3.3484107!16s%2Fg%2F1tzfv7t5!19sChIJ0ykLBhiMOxARrOXLcU3DOPA,Bus stop,"Surulere 101241, Lagos, Nigeria",Lagos Mainland
Chicken George Bus Stop,https://www.google.com/maps/place/Chicken+George+Bus+Stop/data=!4m7!3m6!1s0x103b8dd00c61c177:0xa53c3b5bffdc47b6!8m2!3d6.5350254!4d3.3478313!16s%2Fg%2F11gzvd6h_!19sChIJd8FhDNCNOxARtkfc_1s7PKU,Bus stop,"Mushin 102215, Lagos, Nigeria",Lagos Mainland
Idiroko Bus Stop,"https://www.google.com/maps/place/Idiroko+Bus+Stop/@6.5641457,3.3652558,17z/data=!3m1!4b1!4m6!3m5!1s0x103b8d88fbe053c3:0x4681d92ab068368c!8m2!3d6.5641457!4d3.3652558!16s%2Fg%2F12lt1b1r8",Bus stop,"Ilupeju 101233, Lagos, Nigeria",Lagos Mainland
New Road Bus Stop,https://www.google.com/maps/place/New+Road+Bus+Stop/data=!4m7!3m6!1s0x103b8bd76405a691:0x2444728d8c55d965!8m2!3d6.4497399!4d3.3423221!16s%2Fg%2F11g_5l06v!19sChIJkaYFZNeLOxARZdlVjI1yRCQ,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Lagos Mainland
Eric Moore Bus Stop,https://www.google.com/maps/place/Eric+Moore+Bus+Stop/data=!4m7!3m6!1s0x103b8c0ef4614063:0xae6105bb0a84165!8m2!3d6.4896849!4d3.3525824!16s%2Fg%2F11bw40lyrn!19sChIJY0Bh9A6MOxARZUGosFsQ5go,Bus stop,"Bode Thomas St, Surulere 101241, Ikeja, Lagos, Nigeria",Lagos Mainland
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b927156a633ed:0x997810346c2ff901!8m2!3d6.5727745!4d3.3643562!16s%2Fg%2F1tdjlrmn!19sChIJ7TOmVnGSOxARAfkvbDQQeJk,Bus stop,"Mobolaji Bank Anthony Way, Mushin 101233, Lagos, Nigeria",Lagos Mainland
Onilewura6b Bus Stop,https://www.google.com/maps/place/Onilewura6b+Bus+Stop/data=!4m7!3m6!1s0x103b8fe9876c1067:0x35864b21b0c78583!8m2!3d6.4706529!4d3.341259!16s%2Fg%2F119v4pm3t!19sChIJZxBsh-mPOxARg4XHsCFLhjU,Bus stop,"Amukoko 102103, Lagos, Nigeria",Lagos Mainland
Kola Bus Stop,https://www.google.com/maps/place/Kola+Bus+Stop/data=!4m7!3m6!1s0x103b8965e95e1191:0x8874366888d514c0!8m2!3d6.454524!4d3.3298378!16s%2Fg%2F12hkt38gk!19sChIJkRFe6WWJOxARwBTViGg2dIg,Bus stop,"Ajeromi-Ifelodun 102103, Lagos, Nigeria",Lagos Mainland
Ojo Road Bus Stop,https://www.google.com/maps/place/Ojo+Road+Bus+Stop/data=!4m7!3m6!1s0x103b8960112c96b5:0xe5cd451a4e15e050!8m2!3d6.4597795!4d3.3380815!16s%2Fg%2F1hhvm80v_!19sChIJtZYsEWCJOxARUOAVThpFzeU,Bus stop,"Ojo Rd, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Lagos Mainland
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b89802971f4ab:0xe5d3d5496a31a56!8m2!3d6.4392974!4d3.3367458!16s%2Fg%2F1vp5_0t6!19sChIJq_RxKYCJOxARVhqjllQ9XQ4,Bus stop,"Egbaiyelo St, Ajeromi-Ifelodun 102103, Lagos, Nigeria",Lagos Mainland
Agunlejika Bus Stop,https://www.google.com/maps/place/Agunlejika+Bus+Stop/data=!4m7!3m6!1s0x103b8ebe386a2ec7:0x772ea85e18a583b4!8m2!3d6.5022929!4d3.3253437!16s%2Fg%2F1hhhf4p14!19sChIJxy5qOL6OOxARtIOlGF6oLnc,Bus stop,"2 Ogbomosho St, Surulere 101283, Lagos, Nigeria",Lagos Mainland
College Bus Stop,https://www.google.com/maps/place/College+Bus+Stop/data=!4m7!3m6!1s0x103b8e63681d55f1:0xecde7cb431433436!8m2!3d6.5293189!4d3.3275738!16s%2Fg%2F1hhgllg03!19sChIJ8VUdaGOOOxARNjRDMbR83uw,Bus stop,"Mushin Rd, Oshodi-Isolo 102214, Lagos, Nigeria",Lagos Mainland
Bus Stop,https://www.google.com/maps/place/Bus+Stop/data=!4m7!3m6!1s0x103b8e03a07ff965:0xb4f4f556a5b7f171!8m2!3d6.5634873!4d3.3313376!16s%2Fg%2F1tf4tdz_!19sChIJZfl_oAOOOxARcfG3pVb19LQ,Bus stop,"Oshodi-Isolo 102214, Lagos, Nigeria",Lagos Mainland
Maryland Bus Stop,https://www.google.com/maps/place/Maryland+Bus+Stop/data=!4m7!3m6!1s0x103b92772305f45b:0xe58649753ffb2f1a!8m2!3d6.5712865!4d3.3671004!16s%2Fg%2F1tg7hz27!19sChIJW_QFI3eSOxARGi_7P3VJhuU,Bus stop,"Kosofe 101233, Lagos, Nigeria",Lagos Mainland
Ijesha,https://www.google.com/maps/place/Ijesha/data=!4m7!3m6!1s0x103b8eb9e7552a2d:0xa7897ed827a2b359!8m2!3d6.4933007!4d3.3226586!16s%2Fg%2F1twt3pjd!19sChIJLSpV57mOOxARWbOiJ9h-iac,Bus stop,"Apapa Oworonshoki Expy, Amuwo Odofin 101241, Lagos, Nigeria",Lagos Mainland
Ojota,https://www.google.com/maps/place/Ojota/data=!4m7!3m6!1s0x103b92600f06d9ad:0xe195eec6dc0306a4!8m2!3d6.5877167!4d3.3785072!16s%2Fg%2F1hhwcl1hq!19sChIJrdkGD2CSOxARpAYD3MbuleE,Bus stop,"Ikorodu-Ososun Rd, Kosofe 101233, Lagos, Nigeria",Lagos Mainland
Ikeja Along Busstop,https://www.google.com/maps/place/Ikeja+Along+Busstop/data=!4m7!3m6!1s0x103b91896f1904b9:0xb3cc54c744b8e2ab!8m2!3d6.5946237!4d3.3357856!16s%2Fg%2F1tdj6j_b!19sChIJuQQZb4mROxARq-K4RMdUzLM,Bus stop,"Oshodi-Isolo 101233, Lagos, Nigeria",Lagos Mainland
Mile 2 Bus Stop,https://www.google.com/maps/place/Mile+2+Bus+Stop/data=!4m7!3m6!1s0x103b893e4a2ba18f:0xfea3ade36860ad36!8m2!3d6.462392!4d3.315932!16s%2Fg%2F1hhwgh29h!19sChIJj6ErSj6JOxARNq1gaOOto_4,Bus stop,"Amuwo Odofin Estate 102102, Ikeja, Lagos, Nigeria",Lagos Mainland
